sentences,ground_truth,total_words,bert_raw,bert_prediction,bert_successes,bert_prediction_length
"['LONDON', '1996-12-07']","[5, 0]",2,"[{'entity': 'B-LOC', 'score': 0.9996319, 'index': 1, 'word': 'L', 'start': 0, 'end': 1}, {'entity': 'I-LOC', 'score': 0.805806, 'index': 2, 'word': '##ON', 'start': 1, 'end': 3}, {'entity': 'I-LOC', 'score': 0.87028503, 'index': 3, 'word': '##D', 'start': 3, 'end': 4}, {'entity': 'I-LOC', 'score': 0.96122295, 'index': 4, 'word': '##ON', 'start': 4, 'end': 6}]","[5, 0]",2,2
"['Leading', 'goalscorers', 'in', 'the', 'English']","[0, 0, 0, 0, 7]",5,"[{'entity': 'B-MISC', 'score': 0.9997515, 'index': 7, 'word': 'English', 'start': 27, 'end': 34}]","[0, 0, 0, 0, 0]",4,5
"['premier', 'league', 'after', 'Saturday', ""'s"", 'matches', ':']","[0, 0, 0, 0, 0, 0, 0]",7,[],"[0, 0, 0, 0, 0, 0, 0]",7,7
"['13', '-', 'Ian', 'Wright', '(', 'Arsenal', ')']","[0, 0, 1, 2, 0, 3, 0]",7,"[{'entity': 'B-PER', 'score': 0.99975103, 'index': 3, 'word': 'Ian', 'start': 5, 'end': 8}, {'entity': 'I-PER', 'score': 0.9997993, 'index': 4, 'word': 'Wright', 'start': 9, 'end': 15}, {'entity': 'B-ORG', 'score': 0.9993789, 'index': 6, 'word': 'Arsenal', 'start': 18, 'end': 25}]","[0, 0, 1, 2, 0, 3, 0]",7,7
"['9', '-', 'Fabrizio', 'Ravanelli', '(', 'Middlesbrough', ')', ',', 'Alan', 'Shearer']","[0, 0, 1, 2, 0, 3, 0, 0, 1, 2]",10,"[{'entity': 'B-PER', 'score': 0.9997795, 'index': 3, 'word': 'F', 'start': 4, 'end': 5}, {'entity': 'B-PER', 'score': 0.7928315, 'index': 4, 'word': '##ab', 'start': 5, 'end': 7}, {'entity': 'B-PER', 'score': 0.9857825, 'index': 5, 'word': '##riz', 'start': 7, 'end': 10}, {'entity': 'B-PER', 'score': 0.98654395, 'index': 6, 'word': '##io', 'start': 10, 'end': 12}, {'entity': 'I-PER', 'score': 0.9997383, 'index': 7, 'word': 'Ra', 'start': 13, 'end': 15}, {'entity': 'I-PER', 'score': 0.9989802, 'index': 8, 'word': '##van', 'start': 15, 'end': 18}, {'entity': 'I-PER', 'score': 0.99272245, 'index': 9, 'word': '##elli', 'start': 18, 'end': 22}, {'entity': 'B-ORG', 'score': 0.9988438, 'index': 11, 'word': 'Middlesbrough', 'start': 25, 'end': 38}, {'entity': 'B-PER', 'score': 0.9997881, 'index': 14, 'word': 'Alan', 'start': 43, 'end': 47}, {'entity': 'I-PER', 'score': 0.9997794, 'index': 15, 'word': 'Shea', 'start': 48, 'end': 52}, {'entity': 'I-PER', 'score': 0.921905, 'index': 16, 'word': '##rer', 'start': 52, 'end': 55}]","[0, 0, 1, 2, 0, 3, 0, 0, 1, 2]",10,10
"['(', 'Newcastle', ')']","[0, 3, 0]",3,"[{'entity': 'B-ORG', 'score': 0.98596686, 'index': 2, 'word': 'Newcastle', 'start': 2, 'end': 11}]","[0, 3, 0]",3,3
"['8', '-', 'Matthew', 'Le', 'Tissier', '(', 'Southampton', ')', ',', 'Dwight', 'Yorke', '(', 'Aston']","[0, 0, 1, 2, 2, 0, 3, 0, 0, 1, 2, 0, 3]",13,"[{'entity': 'B-PER', 'score': 0.99981457, 'index': 3, 'word': 'Matthew', 'start': 4, 'end': 11}, {'entity': 'I-PER', 'score': 0.9998117, 'index': 4, 'word': 'Le', 'start': 12, 'end': 14}, {'entity': 'I-PER', 'score': 0.99978167, 'index': 5, 'word': 'T', 'start': 15, 'end': 16}, {'entity': 'I-PER', 'score': 0.993584, 'index': 6, 'word': '##iss', 'start': 16, 'end': 19}, {'entity': 'I-PER', 'score': 0.9968405, 'index': 7, 'word': '##ier', 'start': 19, 'end': 22}, {'entity': 'B-ORG', 'score': 0.9959117, 'index': 9, 'word': 'Southampton', 'start': 25, 'end': 36}, {'entity': 'B-PER', 'score': 0.99981874, 'index': 12, 'word': 'Dwight', 'start': 41, 'end': 47}, {'entity': 'I-PER', 'score': 0.99982977, 'index': 13, 'word': 'York', 'start': 48, 'end': 52}, {'entity': 'I-PER', 'score': 0.9993975, 'index': 14, 'word': '##e', 'start': 52, 'end': 53}, {'entity': 'B-ORG', 'score': 0.99380505, 'index': 16, 'word': 'Aston', 'start': 56, 'end': 61}]","[0, 0, 1, 2, 2, 0, 3, 0, 0, 1, 2, 0, 3]",13,13
"['Villa', ')', ',', 'Les', 'Ferdinand', '(', 'Newcastle', ')', ',', 'Efan', 'Ekoku', '(', 'Wimbledon', ')', ',']","[3, 0, 0, 1, 2, 0, 3, 0, 0, 1, 2, 0, 5, 0, 0]",15,"[{'entity': 'B-ORG', 'score': 0.99893326, 'index': 1, 'word': 'Villa', 'start': 0, 'end': 5}, {'entity': 'B-PER', 'score': 0.999808, 'index': 4, 'word': 'Les', 'start': 10, 'end': 13}, {'entity': 'I-PER', 'score': 0.99983954, 'index': 5, 'word': 'Ferdinand', 'start': 14, 'end': 23}, {'entity': 'B-ORG', 'score': 0.9970421, 'index': 7, 'word': 'Newcastle', 'start': 26, 'end': 35}, {'entity': 'B-PER', 'score': 0.99971396, 'index': 10, 'word': 'E', 'start': 40, 'end': 41}, {'entity': 'B-PER', 'score': 0.9991314, 'index': 11, 'word': '##fan', 'start': 41, 'end': 44}, {'entity': 'I-PER', 'score': 0.9997838, 'index': 12, 'word': 'E', 'start': 45, 'end': 46}, {'entity': 'I-PER', 'score': 0.99935275, 'index': 13, 'word': '##ko', 'start': 46, 'end': 48}, {'entity': 'I-PER', 'score': 0.9980672, 'index': 14, 'word': '##ku', 'start': 48, 'end': 50}, {'entity': 'B-ORG', 'score': 0.7153798, 'index': 16, 'word': 'Wimbledon', 'start': 53, 'end': 62}]","[3, 0, 0, 1, 2, 0, 3, 0, 0, 1, 2, 0, 3, 0, 0]",14,15
"['Gianluca', 'Vialli', '(', 'Chelsea', ')']","[1, 2, 0, 3, 0]",5,"[{'entity': 'B-PER', 'score': 0.9997284, 'index': 1, 'word': 'G', 'start': 0, 'end': 1}, {'entity': 'I-PER', 'score': 0.7675344, 'index': 2, 'word': '##ian', 'start': 1, 'end': 4}, {'entity': 'I-PER', 'score': 0.97184515, 'index': 3, 'word': '##lu', 'start': 4, 'end': 6}, {'entity': 'I-PER', 'score': 0.9879034, 'index': 4, 'word': '##ca', 'start': 6, 'end': 8}, {'entity': 'I-PER', 'score': 0.99966586, 'index': 5, 'word': 'Via', 'start': 9, 'end': 12}, {'entity': 'I-PER', 'score': 0.9987494, 'index': 6, 'word': '##lli', 'start': 12, 'end': 15}, {'entity': 'B-ORG', 'score': 0.9991854, 'index': 8, 'word': 'Chelsea', 'start': 18, 'end': 25}]","[1, 2, 0, 3, 0]",5,5
"['7', '-', 'Robbie', 'Earle', '(', 'Wimbledon', ')', ',', 'Les', 'Ferdinand', '(', 'Newcastle', ')']","[0, 0, 1, 2, 0, 5, 0, 0, 1, 2, 0, 3, 0]",13,"[{'entity': 'B-PER', 'score': 0.99977916, 'index': 3, 'word': 'Robbie', 'start': 4, 'end': 10}, {'entity': 'I-PER', 'score': 0.9997991, 'index': 4, 'word': 'Earle', 'start': 11, 'end': 16}, {'entity': 'B-ORG', 'score': 0.96951115, 'index': 6, 'word': 'Wimbledon', 'start': 19, 'end': 28}, {'entity': 'B-PER', 'score': 0.9997737, 'index': 9, 'word': 'Les', 'start': 33, 'end': 36}, {'entity': 'I-PER', 'score': 0.99981695, 'index': 10, 'word': 'Ferdinand', 'start': 37, 'end': 46}, {'entity': 'B-ORG', 'score': 0.9857708, 'index': 12, 'word': 'Newcastle', 'start': 49, 'end': 58}]","[0, 0, 1, 2, 0, 3, 0, 0, 1, 2, 0, 3, 0]",12,13
"['6', '-', 'Marcus', 'Gayle', '(', 'Wimbledon', ')', ',', 'Gary', 'Speed', '(', 'Everton', ')', ',', 'Chris']","[0, 0, 1, 2, 0, 5, 0, 0, 1, 2, 0, 3, 0, 0, 1]",15,"[{'entity': 'B-PER', 'score': 0.9998116, 'index': 3, 'word': 'Marcus', 'start': 4, 'end': 10}, {'entity': 'I-PER', 'score': 0.99982005, 'index': 4, 'word': 'Gay', 'start': 11, 'end': 14}, {'entity': 'I-PER', 'score': 0.9997243, 'index': 5, 'word': '##le', 'start': 14, 'end': 16}, {'entity': 'B-LOC', 'score': 0.508992, 'index': 7, 'word': 'Wimbledon', 'start': 19, 'end': 28}, {'entity': 'B-PER', 'score': 0.9997743, 'index': 10, 'word': 'Gary', 'start': 33, 'end': 37}, {'entity': 'I-PER', 'score': 0.99981886, 'index': 11, 'word': 'Speed', 'start': 38, 'end': 43}, {'entity': 'B-ORG', 'score': 0.99769294, 'index': 13, 'word': 'Everton', 'start': 46, 'end': 53}, {'entity': 'B-PER', 'score': 0.999778, 'index': 16, 'word': 'Chris', 'start': 58, 'end': 63}]","[0, 0, 1, 2, 0, 5, 0, 0, 1, 2, 0, 3, 0, 0, 1]",15,15
"['Sutton', '(', 'Blackburn', ')']","[1, 0, 3, 0]",4,"[{'entity': 'B-PER', 'score': 0.98276156, 'index': 1, 'word': 'Sutton', 'start': 0, 'end': 6}, {'entity': 'B-ORG', 'score': 0.9992461, 'index': 3, 'word': 'Blackburn', 'start': 9, 'end': 18}]","[1, 0, 3, 0]",4,4
"['5', '-', 'Robbie', 'Fowler', '(', 'Liverpool', ')', ',', 'Steve', 'McManaman', '(', 'Liverpool', ')']","[0, 0, 1, 2, 0, 3, 0, 0, 1, 2, 0, 3, 0]",13,"[{'entity': 'B-PER', 'score': 0.99974173, 'index': 3, 'word': 'Robbie', 'start': 4, 'end': 10}, {'entity': 'I-PER', 'score': 0.9998011, 'index': 4, 'word': 'Fowler', 'start': 11, 'end': 17}, {'entity': 'B-ORG', 'score': 0.9985764, 'index': 6, 'word': 'Liverpool', 'start': 20, 'end': 29}, {'entity': 'B-PER', 'score': 0.9998053, 'index': 9, 'word': 'Steve', 'start': 34, 'end': 39}, {'entity': 'I-PER', 'score': 0.9997614, 'index': 10, 'word': 'M', 'start': 40, 'end': 41}, {'entity': 'I-PER', 'score': 0.99929464, 'index': 11, 'word': '##c', 'start': 41, 'end': 42}, {'entity': 'I-PER', 'score': 0.9995178, 'index': 12, 'word': '##M', 'start': 42, 'end': 43}, {'entity': 'I-PER', 'score': 0.92460805, 'index': 13, 'word': '##ana', 'start': 43, 'end': 46}, {'entity': 'I-PER', 'score': 0.99176604, 'index': 14, 'word': '##man', 'start': 46, 'end': 49}, {'entity': 'B-ORG', 'score': 0.9987696, 'index': 16, 'word': 'Liverpool', 'start': 52, 'end': 61}]","[0, 0, 1, 2, 0, 3, 0, 0, 1, 2, 0, 3, 0]",13,13
"['4', '-', 'Peter', 'Beardsley', '(', 'Newcastle', ')', '.']","[0, 0, 1, 2, 0, 3, 0, 0]",8,"[{'entity': 'B-PER', 'score': 0.9998056, 'index': 3, 'word': 'Peter', 'start': 4, 'end': 9}, {'entity': 'I-PER', 'score': 0.99978775, 'index': 4, 'word': 'Beard', 'start': 10, 'end': 15}, {'entity': 'I-PER', 'score': 0.9995234, 'index': 5, 'word': '##sley', 'start': 15, 'end': 19}, {'entity': 'B-ORG', 'score': 0.9945569, 'index': 7, 'word': 'Newcastle', 'start': 22, 'end': 31}]","[0, 0, 1, 2, 0, 3, 0, 0]",8,8
"['SOCCER', '-', 'NORTHERN', 'IRELAND', 'PREMIER', 'DIVISION', 'RESULTS', '/', 'STANDINGS', '.']","[0, 0, 5, 6, 0, 0, 0, 0, 0, 0]",10,"[{'entity': 'B-LOC', 'score': 0.97538084, 'index': 6, 'word': 'NO', 'start': 9, 'end': 11}, {'entity': 'I-LOC', 'score': 0.4655847, 'index': 7, 'word': '##RT', 'start': 11, 'end': 13}, {'entity': 'I-LOC', 'score': 0.6377557, 'index': 8, 'word': '##H', 'start': 13, 'end': 14}, {'entity': 'I-LOC', 'score': 0.5022553, 'index': 9, 'word': '##ER', 'start': 14, 'end': 16}, {'entity': 'I-LOC', 'score': 0.97736007, 'index': 11, 'word': 'I', 'start': 18, 'end': 19}, {'entity': 'I-LOC', 'score': 0.6806657, 'index': 12, 'word': '##RE', 'start': 19, 'end': 21}, {'entity': 'I-LOC', 'score': 0.96997625, 'index': 13, 'word': '##LA', 'start': 21, 'end': 23}, {'entity': 'I-LOC', 'score': 0.8570409, 'index': 14, 'word': '##ND', 'start': 23, 'end': 25}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,10
"['LONDON', '1996-12-07']","[5, 0]",2,"[{'entity': 'B-LOC', 'score': 0.9996319, 'index': 1, 'word': 'L', 'start': 0, 'end': 1}, {'entity': 'I-LOC', 'score': 0.805806, 'index': 2, 'word': '##ON', 'start': 1, 'end': 3}, {'entity': 'I-LOC', 'score': 0.87028503, 'index': 3, 'word': '##D', 'start': 3, 'end': 4}, {'entity': 'I-LOC', 'score': 0.96122295, 'index': 4, 'word': '##ON', 'start': 4, 'end': 6}]","[5, 0]",2,2
"['Results', 'of', 'Northern', 'Ireland', 'premier']","[0, 0, 5, 6, 0]",5,"[{'entity': 'B-LOC', 'score': 0.99873596, 'index': 3, 'word': 'Northern', 'start': 11, 'end': 19}, {'entity': 'I-LOC', 'score': 0.9976376, 'index': 4, 'word': 'Ireland', 'start': 20, 'end': 27}]","[0, 0, 5, 6, 0]",5,5
"['division', 'matches', 'on', 'Saturday', ':']","[0, 0, 0, 0, 0]",5,[],"[0, 0, 0, 0, 0]",5,5
"['Ards', '0', 'Crusaders', '0']","[3, 0, 3, 0]",4,"[{'entity': 'B-ORG', 'score': 0.99884015, 'index': 1, 'word': 'A', 'start': 0, 'end': 1}, {'entity': 'I-ORG', 'score': 0.9734485, 'index': 2, 'word': '##rds', 'start': 1, 'end': 4}, {'entity': 'B-ORG', 'score': 0.9994424, 'index': 4, 'word': 'Crusaders', 'start': 7, 'end': 16}]","[3, 0, 3, 0]",4,4
"['Cliftonville', '1', 'Portadown', '1']","[3, 0, 3, 0]",4,"[{'entity': 'B-ORG', 'score': 0.9995245, 'index': 1, 'word': 'Clifton', 'start': 0, 'end': 7}, {'entity': 'I-ORG', 'score': 0.9978315, 'index': 2, 'word': '##ville', 'start': 7, 'end': 12}, {'entity': 'B-ORG', 'score': 0.99900085, 'index': 4, 'word': 'Port', 'start': 15, 'end': 19}, {'entity': 'I-ORG', 'score': 0.9968411, 'index': 5, 'word': '##ado', 'start': 19, 'end': 22}, {'entity': 'I-ORG', 'score': 0.9953852, 'index': 6, 'word': '##wn', 'start': 22, 'end': 24}]","[3, 0, 3, 0]",4,4
"['Glenavon', '2', 'Linfield', '1']","[3, 0, 3, 0]",4,"[{'entity': 'B-ORG', 'score': 0.99948883, 'index': 1, 'word': 'Glen', 'start': 0, 'end': 4}, {'entity': 'I-ORG', 'score': 0.99627364, 'index': 2, 'word': '##av', 'start': 4, 'end': 6}, {'entity': 'I-ORG', 'score': 0.9960288, 'index': 3, 'word': '##on', 'start': 6, 'end': 8}, {'entity': 'B-ORG', 'score': 0.99940205, 'index': 5, 'word': 'Lin', 'start': 11, 'end': 14}, {'entity': 'I-ORG', 'score': 0.9974712, 'index': 6, 'word': '##field', 'start': 14, 'end': 19}]","[3, 0, 3, 0]",4,4
"['Glentoran', '1', 'Coleraine', '0']","[3, 0, 3, 0]",4,"[{'entity': 'B-ORG', 'score': 0.9996068, 'index': 1, 'word': 'Glen', 'start': 0, 'end': 4}, {'entity': 'I-ORG', 'score': 0.996899, 'index': 2, 'word': '##tor', 'start': 4, 'end': 7}, {'entity': 'I-ORG', 'score': 0.99507684, 'index': 3, 'word': '##an', 'start': 7, 'end': 9}, {'entity': 'B-ORG', 'score': 0.99920505, 'index': 5, 'word': 'Cole', 'start': 12, 'end': 16}, {'entity': 'I-ORG', 'score': 0.9974234, 'index': 6, 'word': '##rain', 'start': 16, 'end': 20}, {'entity': 'I-ORG', 'score': 0.9846682, 'index': 7, 'word': '##e', 'start': 20, 'end': 21}]","[3, 0, 3, 0]",4,4
"['Standings', '(', 'tabulated', '-', 'played', ',', 'won', ',', 'drawn', ',', 'lost', ',', 'goals', 'for', ',']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,15
"['goals', 'against', ',', 'points', ')', ':']","[0, 0, 0, 0, 0, 0]",6,[],"[0, 0, 0, 0, 0, 0]",6,6
"['Coleraine', '10', '7', '1', '2', '18', '11', '22']","[3, 0, 0, 0, 0, 0, 0, 0]",8,"[{'entity': 'B-ORG', 'score': 0.9969278, 'index': 1, 'word': 'Cole', 'start': 0, 'end': 4}, {'entity': 'I-ORG', 'score': 0.9483119, 'index': 2, 'word': '##rain', 'start': 4, 'end': 8}, {'entity': 'I-ORG', 'score': 0.9239649, 'index': 3, 'word': '##e', 'start': 8, 'end': 9}]","[3, 0, 0, 0, 0, 0, 0, 0]",8,8
"['Linfield', '10', '4', '3', '3', '13', '10', '15']","[3, 0, 0, 0, 0, 0, 0, 0]",8,"[{'entity': 'B-ORG', 'score': 0.9995048, 'index': 1, 'word': 'Lin', 'start': 0, 'end': 3}, {'entity': 'I-ORG', 'score': 0.99691963, 'index': 2, 'word': '##field', 'start': 3, 'end': 8}]","[3, 0, 0, 0, 0, 0, 0, 0]",8,8
"['Crusaders', '10', '3', '4', '3', '11', '9', '13']","[3, 0, 0, 0, 0, 0, 0, 0]",8,"[{'entity': 'B-ORG', 'score': 0.9995461, 'index': 1, 'word': 'Crusaders', 'start': 0, 'end': 9}]","[3, 0, 0, 0, 0, 0, 0, 0]",8,8
"['Glenavon', '10', '3', '4', '3', '15', '14', '13']","[3, 0, 0, 0, 0, 0, 0, 0]",8,"[{'entity': 'B-ORG', 'score': 0.9994248, 'index': 1, 'word': 'Glen', 'start': 0, 'end': 4}, {'entity': 'I-ORG', 'score': 0.99529207, 'index': 2, 'word': '##av', 'start': 4, 'end': 6}, {'entity': 'I-ORG', 'score': 0.99435556, 'index': 3, 'word': '##on', 'start': 6, 'end': 8}]","[3, 0, 0, 0, 0, 0, 0, 0]",8,8
"['Glentoran', '10', '3', '3', '4', '18', '18', '12']","[3, 0, 0, 0, 0, 0, 0, 0]",8,"[{'entity': 'B-ORG', 'score': 0.99960834, 'index': 1, 'word': 'Glen', 'start': 0, 'end': 4}, {'entity': 'I-ORG', 'score': 0.9973573, 'index': 2, 'word': '##tor', 'start': 4, 'end': 7}, {'entity': 'I-ORG', 'score': 0.9954045, 'index': 3, 'word': '##an', 'start': 7, 'end': 9}]","[3, 0, 0, 0, 0, 0, 0, 0]",8,8
"['Portadown', '9', '3', '3', '3', '11', '12', '12']","[3, 0, 0, 0, 0, 0, 0, 0]",8,"[{'entity': 'B-ORG', 'score': 0.99945635, 'index': 1, 'word': 'Port', 'start': 0, 'end': 4}, {'entity': 'I-ORG', 'score': 0.9959202, 'index': 2, 'word': '##ado', 'start': 4, 'end': 7}, {'entity': 'I-ORG', 'score': 0.9939121, 'index': 3, 'word': '##wn', 'start': 7, 'end': 9}]","[3, 0, 0, 0, 0, 0, 0, 0]",8,8
"['Ards', '10', '3', '2', '5', '12', '17', '11']","[3, 0, 0, 0, 0, 0, 0, 0]",8,"[{'entity': 'B-ORG', 'score': 0.9991602, 'index': 1, 'word': 'A', 'start': 0, 'end': 1}, {'entity': 'B-ORG', 'score': 0.6099649, 'index': 2, 'word': '##rds', 'start': 1, 'end': 4}]","[3, 0, 0, 0, 0, 0, 0, 0]",8,8
"['Cliftonville', '9', '1', '4', '4', '5', '12', '7']","[3, 0, 0, 0, 0, 0, 0, 0]",8,"[{'entity': 'B-ORG', 'score': 0.99962354, 'index': 1, 'word': 'Clifton', 'start': 0, 'end': 7}, {'entity': 'I-ORG', 'score': 0.99818474, 'index': 2, 'word': '##ville', 'start': 7, 'end': 12}]","[3, 0, 0, 0, 0, 0, 0, 0]",8,8
"['RUGBY', 'UNION', '-', 'BRITISH', 'RESULTS', '.']","[3, 4, 0, 0, 0, 0]",6,"[{'entity': 'B-ORG', 'score': 0.99878424, 'index': 1, 'word': 'R', 'start': 0, 'end': 1}, {'entity': 'B-ORG', 'score': 0.8974074, 'index': 2, 'word': '##U', 'start': 1, 'end': 2}, {'entity': 'I-ORG', 'score': 0.9835566, 'index': 3, 'word': '##GB', 'start': 2, 'end': 4}, {'entity': 'I-ORG', 'score': 0.9969292, 'index': 4, 'word': '##Y', 'start': 4, 'end': 5}, {'entity': 'I-ORG', 'score': 0.9993293, 'index': 5, 'word': 'UN', 'start': 6, 'end': 8}, {'entity': 'I-ORG', 'score': 0.9971853, 'index': 6, 'word': '##ION', 'start': 8, 'end': 11}, {'entity': 'B-MISC', 'score': 0.99646264, 'index': 8, 'word': 'BR', 'start': 14, 'end': 16}, {'entity': 'I-MISC', 'score': 0.9799825, 'index': 9, 'word': '##IT', 'start': 16, 'end': 18}, {'entity': 'I-MISC', 'score': 0.98970264, 'index': 10, 'word': '##IS', 'start': 18, 'end': 20}, {'entity': 'I-MISC', 'score': 0.96549815, 'index': 11, 'word': '##H', 'start': 20, 'end': 21}]","[3, 4, 0, 0, 0, 0]",6,6
"['LONDON', '1996-12-07']","[5, 0]",2,"[{'entity': 'B-LOC', 'score': 0.9996319, 'index': 1, 'word': 'L', 'start': 0, 'end': 1}, {'entity': 'I-LOC', 'score': 0.805806, 'index': 2, 'word': '##ON', 'start': 1, 'end': 3}, {'entity': 'I-LOC', 'score': 0.87028503, 'index': 3, 'word': '##D', 'start': 3, 'end': 4}, {'entity': 'I-LOC', 'score': 0.96122295, 'index': 4, 'word': '##ON', 'start': 4, 'end': 6}]","[5, 0]",2,2
"['Results', 'of', 'British', 'rugby', 'union']","[0, 0, 7, 0, 0]",5,"[{'entity': 'B-MISC', 'score': 0.99972695, 'index': 3, 'word': 'British', 'start': 11, 'end': 18}]","[0, 0, 0, 0, 0]",4,5
"['matches', 'on', 'Saturday', ':']","[0, 0, 0, 0]",4,[],"[0, 0, 0, 0]",4,4
"['Pilkington', 'Cup', 'fourth', 'round']","[7, 8, 0, 0]",4,"[{'entity': 'B-MISC', 'score': 0.99717784, 'index': 1, 'word': 'Pi', 'start': 0, 'end': 2}, {'entity': 'I-MISC', 'score': 0.6577061, 'index': 2, 'word': '##lk', 'start': 2, 'end': 4}, {'entity': 'I-MISC', 'score': 0.9864892, 'index': 3, 'word': '##ington', 'start': 4, 'end': 10}, {'entity': 'I-MISC', 'score': 0.9978808, 'index': 4, 'word': 'Cup', 'start': 11, 'end': 14}]","[0, 0, 0, 0]",2,4
"['Reading', '50', 'Widnes', '3']","[3, 0, 3, 0]",4,"[{'entity': 'B-ORG', 'score': 0.9994566, 'index': 1, 'word': 'Reading', 'start': 0, 'end': 7}, {'entity': 'B-ORG', 'score': 0.9990293, 'index': 3, 'word': 'W', 'start': 11, 'end': 12}, {'entity': 'B-ORG', 'score': 0.99590415, 'index': 4, 'word': '##id', 'start': 12, 'end': 14}, {'entity': 'I-ORG', 'score': 0.99535346, 'index': 5, 'word': '##nes', 'start': 14, 'end': 17}]","[3, 0, 3, 0]",4,4
"['English', 'division', 'one']","[7, 0, 0]",3,"[{'entity': 'B-MISC', 'score': 0.999587, 'index': 1, 'word': 'English', 'start': 0, 'end': 7}]","[0, 0, 0]",2,3
"['Bath', '35', 'Harlequins', '20']","[3, 0, 3, 0]",4,"[{'entity': 'B-ORG', 'score': 0.9994067, 'index': 1, 'word': 'Bath', 'start': 0, 'end': 4}, {'entity': 'B-ORG', 'score': 0.9990995, 'index': 3, 'word': 'Ha', 'start': 8, 'end': 10}, {'entity': 'B-ORG', 'score': 0.99728405, 'index': 4, 'word': '##rle', 'start': 10, 'end': 13}, {'entity': 'I-ORG', 'score': 0.9979354, 'index': 5, 'word': '##quin', 'start': 13, 'end': 17}, {'entity': 'I-ORG', 'score': 0.98639905, 'index': 6, 'word': '##s', 'start': 17, 'end': 18}]","[3, 0, 3, 0]",4,4
"['Gloucester', '29', 'London', 'Irish', '19']","[3, 0, 3, 4, 0]",5,"[{'entity': 'B-ORG', 'score': 0.99958473, 'index': 1, 'word': 'Gloucester', 'start': 0, 'end': 10}, {'entity': 'B-ORG', 'score': 0.9989863, 'index': 3, 'word': 'London', 'start': 14, 'end': 20}, {'entity': 'I-ORG', 'score': 0.9878165, 'index': 4, 'word': 'Irish', 'start': 21, 'end': 26}]","[3, 0, 3, 4, 0]",5,5
"['Orrell', '22', 'West', 'Hartlepool', '15']","[3, 0, 3, 4, 0]",5,"[{'entity': 'B-ORG', 'score': 0.9932979, 'index': 1, 'word': 'Or', 'start': 0, 'end': 2}, {'entity': 'I-ORG', 'score': 0.9896825, 'index': 2, 'word': '##rell', 'start': 2, 'end': 6}, {'entity': 'B-ORG', 'score': 0.99937516, 'index': 4, 'word': 'West', 'start': 10, 'end': 14}, {'entity': 'I-ORG', 'score': 0.99814475, 'index': 5, 'word': 'Hart', 'start': 15, 'end': 19}, {'entity': 'I-ORG', 'score': 0.9977679, 'index': 6, 'word': '##le', 'start': 19, 'end': 21}, {'entity': 'I-ORG', 'score': 0.9983156, 'index': 7, 'word': '##pool', 'start': 21, 'end': 25}]","[3, 0, 3, 4, 0]",5,5
"['Wasps', '15', 'Bristol', '13']","[3, 0, 3, 0]",4,"[{'entity': 'B-ORG', 'score': 0.9994541, 'index': 1, 'word': 'Was', 'start': 0, 'end': 3}, {'entity': 'I-ORG', 'score': 0.9912163, 'index': 2, 'word': '##ps', 'start': 3, 'end': 5}, {'entity': 'B-ORG', 'score': 0.9995302, 'index': 4, 'word': 'Bristol', 'start': 9, 'end': 16}]","[3, 0, 3, 0]",4,4
"['Welsh', 'division', 'one']","[7, 0, 0]",3,"[{'entity': 'B-MISC', 'score': 0.99936324, 'index': 1, 'word': 'Welsh', 'start': 0, 'end': 5}]","[0, 0, 0]",2,3
"['Caerphilly', '20', 'Cardiff', '34']","[3, 0, 3, 0]",4,"[{'entity': 'B-ORG', 'score': 0.99833375, 'index': 1, 'word': 'C', 'start': 0, 'end': 1}, {'entity': 'I-ORG', 'score': 0.9874068, 'index': 2, 'word': '##ae', 'start': 1, 'end': 3}, {'entity': 'I-ORG', 'score': 0.9967334, 'index': 3, 'word': '##rp', 'start': 3, 'end': 5}, {'entity': 'I-ORG', 'score': 0.9958444, 'index': 4, 'word': '##hill', 'start': 5, 'end': 9}, {'entity': 'I-ORG', 'score': 0.99421114, 'index': 5, 'word': '##y', 'start': 9, 'end': 10}, {'entity': 'B-ORG', 'score': 0.9995746, 'index': 7, 'word': 'Cardiff', 'start': 14, 'end': 21}]","[3, 0, 3, 0]",4,4
"['Llanelli', '97', 'Newbridge', '10']","[3, 0, 3, 0]",4,"[{'entity': 'B-ORG', 'score': 0.9986331, 'index': 1, 'word': 'L', 'start': 0, 'end': 1}, {'entity': 'I-ORG', 'score': 0.992596, 'index': 2, 'word': '##lane', 'start': 1, 'end': 5}, {'entity': 'I-ORG', 'score': 0.9921266, 'index': 3, 'word': '##lli', 'start': 5, 'end': 8}, {'entity': 'B-ORG', 'score': 0.98330843, 'index': 5, 'word': 'New', 'start': 12, 'end': 15}, {'entity': 'I-ORG', 'score': 0.99248624, 'index': 6, 'word': '##bridge', 'start': 15, 'end': 21}]","[3, 0, 3, 0]",4,4
